"Gene ID","source_id","sense - T05 - unique only","sense - T10 - unique only","sense - T15 - unique only","sense - T20 - unique only","sense - T25 - unique only","sense - T30 - unique only","sense - T35 - unique only","sense - T40 - unique only","antisense - T05 - unique only","antisense - T10 - unique only","antisense - T15 - unique only","antisense - T20 - unique only","antisense - T25 - unique only","antisense - T30 - unique only","antisense - T35 - unique only","antisense - T40 - unique only","sense - T05","sense - T10","sense - T15","sense - T20","sense - T25","sense - T30","sense - T35","sense - T40","antisense - T05","antisense - T10","antisense - T15","antisense - T20","antisense - T25","antisense - T30","antisense - T35","antisense - T40"
"PF3D7_1331800","PF3D7_1331800.1","186.69","520.26","1090.12","1316.27","1738.4","1465.8","1149.25","535.98","1.11","0.68","1.17","0.42","1.11","0.81","0.59","2.97","151.37","459.62","985.32","1195.78","1588.76","1360.89","1080.7","468.01","0.9","0.6","1.06","0.38","1.01","0.76","0.55","2.59"
"PF3D7_1332500","PF3D7_1332500.1","31.71","110.91","147.55","133.3","56.05","40.89","30.43","17.36","21.94","4.78","0.75","1.89","8.6","32.3","52.09","58.3","25.83","97.9","133.44","121.2","51.22","37.96","28.6","15.15","17.79","4.22","0.68","1.71","7.85","29.98","48.96","50.91"
"PF3D7_1332900","PF3D7_1332900.1","12.01","60.28","153.2","198.02","208.66","214.66","171.78","58.34","0.07","0.25","0.08","0.37","0.34","0.65","0.34","1.66","9.74","53.25","138.44","179.87","190.7","199.37","161.51","50.96","0.06","0.24","0.07","0.34","0.31","0.6","0.32","1.45"
"PF3D7_1334600","PF3D7_1334600.1","18.46","5.83","2.96","0.89","0.52","4.39","40.54","93.25","0","0.11","0.11","0","0.17","0.67","0.28","1.79","14.97","5.43","2.67","0.81","0.47","4.16","38.1","81.43","0","0.09","0.1","0","0.16","0.62","0.26","1.56"
"PF3D7_1335400","PF3D7_1335400.1","315.78","136.45","21.43","4.33","3.4","3.11","2.84","23.4","0.14","0.07","0.02","0","0.01","0.02","0.03","0.12","1162.32","555.58","82.25","17.02","11.57","10.51","9.57","86.84","1.11","0.61","0.1","0.03","0.04","0.06","0.12","2.12"
"PF3D7_1335600","PF3D7_1335600.1","12.94","24.86","29.51","25","18.53","20.28","28.69","40.65","0.15","0.31","0.24","0.43","0.56","1.38","1.46","2.45","10.62","22.15","26.81","22.84","16.99","18.89","27.03","35.56","0.12","0.27","0.22","0.39","0.51","1.48","1.38","2.2"
"PF3D7_1335700","PF3D7_1335700.1","13.09","3.9","3.7","11.57","26.28","43.17","59.5","60.38","0.21","0.81","1.02","0.46","0.18","0.43","0.24","1.57","10.63","3.48","3.37","10.54","24.09","40.14","55.98","52.78","0.2","0.71","0.92","0.43","0.19","0.41","0.22","1.42"
"PF3D7_1336100","PF3D7_1336100.1","4.97","3.46","1.89","0.95","4.96","19.38","21.62","22.65","0","0.2","0.42","0","0","0.18","0.53","2.09","4.03","3.05","1.71","1.03","4.68","18.16","20.32","19.95","0","0.18","0.38","0.17","0","0.34","0.5","1.83"
"PF3D7_1336500","PF3D7_1336500.1","0.95","1.94","1","0","0","6.11","1.68","5.45","0","0","0","0.9","0","0","0","0.91","0.77","1.71","1.81","0","0","5.67","2.37","4.76","0","0","0","0.82","0","0","0","0.79"
"PF3D7_1337400","PF3D7_1337400.1","44.52","108.9","107","70.09","50.07","78.4","75.01","46.24","0.16","0.27","0.56","0.3","0.26","0.2","0.28","1.98","36.18","96.17","96.72","63.66","45.8","72.78","70.54","40.42","0.13","0.29","0.51","0.32","0.28","0.23","0.31","1.86"
"PF3D7_1338300","PF3D7_1338300.1","168.57","512.51","716.75","984.25","1185.06","1165.92","954.31","351.14","1.81","0.54","0.56","0.64","0.25","1.04","1.66","3.82","136.68","452.44","647.65","894.21","1083","1082.38","897.18","306.61","1.46","0.54","0.5","0.59","0.23","0.96","1.56","3.34"
"PF3D7_1338500","PF3D7_1338500.1","2.19","0.79","0.54","0.49","9.96","20.9","19.87","8.06","0.52","0.18","0.05","0.08","0.11","0.08","0.3","1.65","1.88","0.7","0.53","0.48","9.11","19.51","18.74","7.11","0.49","0.19","0.04","0.15","0.1","0.18","0.32","1.47"
"PF3D7_1338600","PF3D7_1338600.1","47.49","12.11","2.66","2.18","34.93","77.98","112.79","80.75","0.16","0","0","0.06","0.03","0.03","0.03","1.63","38.64","10.75","2.47","1.98","31.92","72.5","106.23","71","0.13","0","0","0.06","0.02","0.06","0.05","1.42"
"PF3D7_1339100","PF3D7_1339100.1","0","0","0","1.23","0","0","0","2.47","0","0","0","0","0","0","0","0","0","0","0","1.12","0","0","0","2.16","0","0","0","0","0","0","0","0"
"PF3D7_1339300","PF3D7_1339300.1","689.28","620.75","724.53","925.2","809.29","734.94","595.18","338.25","0.11","0","0","0.11","0.09","0.1","0.1","1.51","558.88","547.91","654.71","840.38","739.55","682.34","559.48","295.36","0.18","0","0","0.29","0.09","0.1","0.09","1.41"
"PF3D7_1339800","PF3D7_1339800.1","22.09","5.21","1.8","20.62","49.81","71.11","92.04","58.57","0","0","0","0","0","0","0.75","1.63","17.91","4.98","1.62","18.73","45.52","66.01","86.5","51.15","0.34","0","0","0","0","0.36","0.71","1.42"
"PF3D7_1340000","PF3D7_1340000.1","8.26","21.46","25.89","17.88","10.37","9.35","7.8","7.05","0","0.15","0.05","0.19","0.42","0.74","1.37","1.92","6.99","19.26","23.87","16.68","9.78","9.15","7.5","6.33","0.04","0.14","0.05","0.17","0.38","0.68","1.29","1.72"
"PF3D7_1340200","PF3D7_1340200.1","10.51","17.74","36.66","37.52","33.65","30.46","34.4","22.65","0","0","0","0","0","0","0","0.5","8.52","15.65","33.12","34.08","30.75","28.27","32.33","19.78","0","0","0","0.45","0","0","0","0.44"
"PF3D7_1340300","PF3D7_1340300.1","165.56","381.28","491.33","447.36","405.79","239.36","85.31","44.73","0.26","0.2","0.58","0.37","0.24","0.39","0.37","2.11","134.95","337.68","445.21","407.41","372.35","223.36","80.61","39.27","0.24","0.18","0.53","0.39","0.22","0.39","0.35","1.9"
"PF3D7_1340800","PF3D7_1340800.1","16.81","6.52","3.98","8","10.84","32.52","70.23","82.98","1.45","0.3","1.23","1.66","1.45","1.6","1.28","3.05","13.86","5.75","3.6","7.77","10.13","30.19","66","72.94","1.17","0.26","1.11","1.5","1.32","1.48","1.2","2.67"
"PF3D7_1341200","PF3D7_1341200.1","277.03","918.03","1822.44","2426.02","1935.82","1153.19","1168.7","458.09","0.34","0.51","1.06","1.44","1.39","1.39","1.19","2.09","224.62","810.32","1647.19","2203.75","1769.12","1070.51","1098.7","400","0.27","0.45","0.96","1.3","1.53","1.29","1.11","1.82"
"PF3D7_1342700","PF3D7_1342700.1","47.82","121.46","182.74","159.09","186.63","145.99","77.62","38.25","7.36","2.69","2.22","0","0","0","0.46","4.03","38.77","107.69","165.61","144.96","170.94","135.52","72.96","33.4","5.97","2.37","2.01","0","0","0","0.44","3.52"
"PF3D7_1344500","PF3D7_1344500.1","12.06","3","1.31","0.11","0.28","9.75","23.63","35.31","0.23","0","0","0.11","0","0.1","0.1","1.08","9.96","3.05","1.18","0.29","0.43","9.34","22.31","31.02","0.18","0","0","0.19","0","0.1","0.09","0.94"
"PF3D7_1346500","PF3D7_1346500.1","25.13","70.12","79.73","79.24","69.05","62.59","41.83","19.58","0","0.11","0","0.15","0.04","0.05","0.28","1.2","20.41","61.94","72.08","72.02","63.1","58.15","39.48","17.18","0.17","0.47","0.2","0.27","0.08","0.09","0.26","1.13"
"PF3D7_1347100","PF3D7_1347100.1","15.44","6.24","1.75","1.2","10.37","40.07","45.63","44.98","0.17","0.31","0.28","0.46","0.33","0.48","0.31","1.5","13.26","5.98","2.29","2.15","10.97","38.21","43.47","40.01","0.42","0.71","0.37","0.53","0.43","0.63","0.36","1.35"
"PF3D7_1348300","PF3D7_1348300.1","4.69","15.53","30.73","34.17","25.18","27.6","18.75","11.26","0.02","0.07","0.07","0.04","0","0.08","0.06","1.77","3.8","13.76","27.91","31.1","23.02","25.74","17.66","9.85","0.04","0.1","0.06","0.06","0","0.09","0.07","1.58"
"PF3D7_1349200","PF3D7_1349200.1","95.24","227.73","252.65","244.68","257.9","241.64","187.02","71.62","0.14","0.22","0","0.1","0.12","0.2","0.16","2.23","77.31","201.11","228.33","222.34","235.86","224.34","175.98","62.6","0.15","0.19","0","0.16","0.14","0.18","0.15","1.98"
"PF3D7_1351700","PF3D7_1351700.1","516.4","233.39","27.53","4.05","2.23","1.77","3.85","74.52","0.21","0.1","0.12","0.07","0.2","0.22","0.04","1.58","418.82","206.11","24.96","3.76","2.09","1.65","3.75","65.13","0.19","0.11","0.11","0.06","0.21","0.22","0.06","1.38"
"PF3D7_1351800","PF3D7_1351800.1","223.73","194.15","191.77","194.11","112","97.77","56.59","22.02","0","0.94","2.08","1.13","0.55","0.6","0.7","1.89","181.72","171.49","173.64","176.89","102.65","91.1","53.62","19.56","0","0.95","1.88","1.25","0.5","0.67","0.66","1.65"
"PF3D7_1351800","PF3D7_1351800.2","223.73","194.15","191.77","194.11","112","97.77","56.59","22.02","0","0.94","2.08","1.13","0.55","0.6","0.7","1.89","181.72","171.49","173.64","176.89","102.65","91.1","53.62","19.56","0","0.95","1.88","1.25","0.5","0.67","0.66","1.65"
"PF3D7_1353800","PF3D7_1353800.1","32.51","27.09","52.94","98.11","174.14","258.43","312.1","232.74","0","0.13","0.53","0.72","0.84","0.46","0.22","2.16","26.36","23.91","47.83","89.12","159.13","239.9","293.33","203.34","0.1","0.11","0.48","0.65","0.76","0.43","0.21","1.89"
"PF3D7_1354200","PF3D7_1354200.1","51.25","23.94","19.85","31.76","39.8","39.09","30.53","58.87","0.04","0.04","0.08","0.11","0.03","0.04","0.14","1.18","41.59","21.17","17.97","28.91","36.37","36.36","28.82","51.5","0.06","0.03","0.07","0.1","0.06","0.03","0.13","1.03"
"PF3D7_1354300","PF3D7_1354300.1","114.9","242.14","289.8","299.43","293.31","204.32","93.83","30.42","0.12","0.06","0.06","0.17","0.18","0.11","0.05","1.37","93.78","214.61","262.64","272.5","268.45","190.14","88.7","26.89","0.12","0.05","0.06","0.16","0.16","0.13","0.1","1.19"
"PF3D7_1354500","PF3D7_1354500.1","13.09","39.73","103.27","169.04","223.93","182.46","124.55","54.7","0.14","0.5","0.44","0.33","0.17","0.97","0.12","1.21","10.67","35.07","93.3","153.54","204.63","169.5","117.12","47.94","0.11","0.44","0.4","0.3","0.16","0.96","0.12","1.05"
"PF3D7_1356100","PF3D7_1356100.1","145.09","37.13","10.05","5.32","8.76","48.38","133.68","322.91","0.13","0.03","0.24","0.06","0.08","0.09","0.14","1.45","118.92","34.54","11.44","5.58","8.96","46.48","127.38","282.85","0.1","0.06","0.21","0.08","0.17","0.14","0.16","1.29"
"PF3D7_1356200","PF3D7_1356200.1","10.15","9.25","51.5","95.93","173.75","147.02","60.56","26.16","5.17","1.7","0.59","0.18","0","1.02","2.29","7.07","8.38","8.66","46.53","87.14","158.78","136.48","56.92","22.84","4.19","1.5","0.53","0.16","0","0.95","2.15","6.17"
"PF3D7_1356300","PF3D7_1356300.1","126.77","33.12","3.71","2.47","24.9","53.81","74.98","187.96","1.99","1.41","0.65","0","2.54","8.57","6.21","6.73","102.91","29.23","3.35","2.25","22.75","49.95","70.47","164.13","1.61","1.38","0.58","0","2.32","7.96","5.84","5.88"
"PF3D7_1356500","PF3D7_1356500.1","1.58","0.81","0","0.75","0.26","0","0","2.42","0.47","0.32","0.17","0","0.13","4.07","2.24","5.45","1.28","0.71","0","0.68","0.24","0.14","0","2.12","0.38","0.29","0.15","0","0.12","3.78","2.1","4.76"
"PF3D7_1356900","PF3D7_1356900.1","6.97","10.2","8.62","5.92","8.74","53.29","63.39","28.56","0.54","0.22","0.11","0","0","0.3","0.28","1.95","5.65","9.01","7.79","5.38","7.99","49.47","59.58","24.94","0.43","0.19","0.1","0","0","0.27","0.27","1.7"
"PF3D7_1358700","PF3D7_1358700.1","420.57","417.78","444.12","279.65","109.51","229.65","372.18","487.25","0.6","0.82","0.43","0.58","0.33","0","0.18","1.35","341.33","369.13","401.64","254.53","100.23","213.36","350.14","425.8","0.49","0.73","0.38","0.52","0.31","0","0.17","1.18"
"PF3D7_1359700","PF3D7_1359700.1","44.05","13.55","1.83","0.49","0.75","1.32","3.34","24.48","0.07","0.05","0.03","0.02","0.04","0.06","0.13","1.24","46.9","16.42","2.33","0.57","0.78","1.41","4.04","27.72","0.07","0.05","0.02","0.04","0.04","0.06","0.12","1.11"
"PF3D7_1359800","PF3D7_1359800.1","34.5","10.73","2.09","1.01","0.51","0.56","2.29","46.29","2.74","5.28","2.57","1.74","0.25","0.7","2.29","3.35","27.97","9.47","1.89","0.92","0.46","0.52","2.27","40.42","2.34","4.66","2.32","1.58","0.23","0.65","2.15","3.05"
"PF3D7_1361700","PF3D7_1361700.1","77.85","21.05","5.58","1.93","17.23","74.6","151.73","199.69","0.41","0.42","0.14","0","0","0","0.12","1.56","63.12","18.58","5.04","1.87","15.74","69.37","142.61","174.37","0.33","0.37","0.13","0","0","0","0.11","1.36"
"PF3D7_1362600","PF3D7_1362600.1","27.3","39.05","38.64","28.97","16.16","19.37","23.23","23.05","0","0.12","0","0.22","0.19","0.11","0.31","1.44","22.23","34.57","34.91","26.41","15.21","17.98","21.93","20.22","0","0.1","0","0.2","0.18","0.2","0.38","1.26"
"PF3D7_1363600","PF3D7_1363600.1","2.18","0.97","0.43","2.59","22.51","36.9","34.88","19.54","0","0.28","0.29","0.39","0.34","0.88","0.48","1.82","1.76","0.86","0.39","2.35","20.57","34.26","32.78","17.06","0","0.25","0.39","0.35","0.31","0.81","0.45","1.59"
