Gene ID;source_id;antisense - 40-5 hours post-invasion - unique only;antisense - 2-10 hours post-invasion - unique only;antisense - 7-15 hours post-invasion - unique only;antisense - 12-20 hours post-invasion - unique only;antisense - 17-25 hours post-invasion - unique only;antisense - 22-30 hours post-invasion - unique only;antisense - 27-35 hours post-invasion - unique only;antisense - 32-40 hours post-invasion - unique only;sense - 40-5 hours post-invasion - unique only;sense - 2-10 hours post-invasion - unique only;sense - 7-15 hours post-invasion - unique only;sense - 12-20 hours post-invasion - unique only;sense - 17-25 hours post-invasion - unique only;sense - 22-30 hours post-invasion - unique only;sense - 27-35 hours post-invasion - unique only;sense - 32-40 hours post-invasion - unique only;antisense - 40-5 hours post-invasion;antisense - 2-10 hours post-invasion;antisense - 7-15 hours post-invasion;antisense - 12-20 hours post-invasion;antisense - 17-25 hours post-invasion;antisense - 22-30 hours post-invasion;antisense - 27-35 hours post-invasion;antisense - 32-40 hours post-invasion;sense - 40-5 hours post-invasion;sense - 2-10 hours post-invasion;sense - 7-15 hours post-invasion;sense - 12-20 hours post-invasion;sense - 17-25 hours post-invasion;sense - 22-30 hours post-invasion;sense - 27-35 hours post-invasion;sense - 32-40 hours post-invasion;scaled  antisense - 40-5 hours post-invasion - unique only;scaled  antisense - 2-10 hours post-invasion - unique only;scaled  antisense - 7-15 hours post-invasion - unique only;scaled  antisense - 12-20 hours post-invasion - unique only;scaled  antisense - 17-25 hours post-invasion - unique only;scaled  antisense - 22-30 hours post-invasion - unique only;scaled  antisense - 27-35 hours post-invasion - unique only;scaled  antisense - 32-40 hours post-invasion - unique only;scaled  sense - 40-5 hours post-invasion - unique only;scaled  sense - 2-10 hours post-invasion - unique only;scaled  sense - 7-15 hours post-invasion - unique only;scaled  sense - 12-20 hours post-invasion - unique only;scaled  sense - 17-25 hours post-invasion - unique only;scaled  sense - 22-30 hours post-invasion - unique only;scaled  sense - 27-35 hours post-invasion - unique only;scaled  sense - 32-40 hours post-invasion - unique only
PF3D7_0609800;PF3D7_0609800.1;15.16;27.94;7.88;7.16;2.77;5.47;38.6;53.5;84.21;15.26;6.27;2.72;2.54;7.81;17.73;125.05;12.69;25.19;7.18;6.45;2.53;4.98;35.53;48.4;70.91;14;6.55;2.76;2.6;7.83;16.53;113.72;20.88;27.94;8.98;9.09;10.82;30.93;406.04;643.04;115.96;15.26;7.15;3.45;9.92;44.18;186.58;1503.13
PF3D7_0610400;PF3D7_0610400.1;0;0.41;0.96;0.72;0.96;0.33;1.01;1.66;11877.24;2348.66;472.25;193.2;341.71;3098.68;8938.89;16722.15;0;0.37;0.87;0.65;0.88;0.3;1.03;1.5;9944.27;2119.57;430.61;175.37;313.55;2824.24;8206.87;15109.85;0;0.41;1.09;0.91;3.75;1.84;10.62;19.95;16355.55;2348.66;538.37;245.36;1332.66;17522.05;94041.1;201005.18
PF3D7_0611500;PF3D7_0611500.1;0.05;0.05;0.12;0;0.06;0;0;0;1.64;0.89;0.36;0.35;0.67;0.86;2.72;1.39;0.04;0.05;0.11;0;0.06;0;0;0;1.38;0.8;0.33;0.32;0.61;0.79;2.5;1.29;0.07;0.05;0.14;0;0.24;0;0;0;2.26;0.89;0.41;0.45;2.61;4.88;28.65;16.74
PF3D7_0613300;PF3D7_0613300.1;0.03;0.07;0;0;0.02;0.02;0.12;0.02;188.22;18.41;4.89;1.45;0.51;2.05;1.87;51.12;0.02;0.06;0;0;0.01;0.01;0.12;0.02;159.23;17.01;4.49;1.32;0.48;2.04;1.78;46.94;0.04;0.07;0;0;0.06;0.09;1.25;0.2;259.19;18.41;5.57;1.85;1.99;11.59;19.65;614.43
PF3D7_0613400;PF3D7_0613400.1;1.65;0.97;0.1;0.99;1.95;1.35;1.65;2.52;69.77;19.18;7.74;3.95;35.5;113.52;240.92;366.29;1.38;0.96;0.09;0.89;1.88;1.23;1.52;2.32;58.46;17.29;7.05;3.55;32.44;103.39;221.28;330.95;2.27;0.97;0.12;1.25;7.6;7.65;17.37;30.25;96.07;19.18;8.83;5.01;138.46;641.92;2534.61;4402.94
PF3D7_1011800;PF3D7_1011800.1;1.61;1.38;1.15;1.99;2.66;1.45;4.77;6.33;630.35;930.94;1128.29;1266.98;1664.34;1573.77;1179.32;776.1;1.51;1.3;1.18;1.87;2.53;1.67;4.94;6.69;528.8;842.69;1030.58;1145.67;1526.1;1437.15;1086.47;703.99;2.22;1.38;1.31;2.52;10.37;8.17;50.19;76.09;868.03;930.94;1286.25;1609.06;6490.91;8899.14;12406.99;9328.92
PF3D7_1012100;PF3D7_1012100.1;0.05;0.1;0.22;0.18;0.11;0.06;0.16;0.09;29.83;5.65;1.57;1.05;26.49;63.53;57.57;28.19;0.04;0.09;0.2;0.16;0.1;0.05;0.18;0.08;25;5.1;1.43;0.98;24.2;57.91;52.95;25.55;0.07;0.1;0.26;0.23;0.44;0.32;1.67;1.11;41.07;5.65;1.79;1.34;103.29;359.24;605.67;338.87
PF3D7_1012200;PF3D7_1012200.1;0.21;0;0.16;0.26;0.08;0.08;0.11;0.09;552.12;53.99;15.87;4.1;1.56;3.16;4.76;173.71;0.29;0.13;0.22;0.38;0.15;0.08;0.11;0.08;462.13;48.81;14.74;3.93;1.57;2.95;4.42;157;0.29;0;0.19;0.33;0.32;0.47;1.21;1.07;760.29;53.99;18.09;5.2;6.07;17.85;50.05;2088
PF3D7_1015500;PF3D7_1015500.1;0.39;0.4;0.11;0.09;0.21;0.36;0.92;1.9;1.57;0.28;0.07;1.12;5.28;10.27;10.7;6.28;0.33;0.36;0.1;0.08;0.2;0.33;0.85;1.72;1.31;0.33;0.06;1.01;4.82;9.45;9.87;5.69;0.54;0.4;0.12;0.12;0.83;2.04;9.71;22.89;2.16;0.28;0.08;1.42;20.57;58.05;112.56;75.43
PF3D7_1018100;PF3D7_1018100.1;1.97;0.47;0.08;0;0.16;0.08;0.05;2.37;0.33;0.47;0.31;0.45;1.09;0.79;1.52;1.31;1.65;0.42;0.14;0;0.14;0.07;0.05;2.18;0.27;0.42;0.42;0.4;0.99;0.72;1.4;1.26;2.71;0.47;0.09;0;0.61;0.44;0.57;28.47;0.45;0.47;0.35;0.57;4.24;4.45;15.99;15.76
PF3D7_1304100;PF3D7_1304100.1;0.28;0.1;0.1;0.06;0.05;0.1;0.54;1.63;15.8;2.78;0.5;0.83;5.32;11.93;22.33;23.62;0.24;0.09;0.09;0.07;0.04;0.09;0.51;1.47;13.26;2.52;0.46;0.82;4.88;10.91;20.53;21.36;0.39;0.1;0.11;0.08;0.19;0.55;5.66;19.54;21.76;2.78;0.57;1.06;20.73;67.44;234.91;283.92
PF3D7_1310100;PF3D7_1310100.1;0.57;0.23;0.09;0.07;0.02;0.04;0.05;0.44;1.09;0.41;0.3;0.27;3.14;12.09;18.75;8.32;0.48;0.2;0.12;0.06;0.08;0.04;0.07;0.42;1;0.37;0.32;0.26;2.93;11.07;17.26;7.51;0.79;0.23;0.1;0.09;0.09;0.25;0.48;5.29;1.5;0.41;0.35;0.34;12.26;68.34;197.29;99.95
PF3D7_1469900;PF3D7_1469900.1;1.58;0.14;0.71;2.57;20.75;23.1;23.33;23.1;46.67;7.54;4.97;2.01;2.15;4.52;30.38;33.47;1.4;0.13;0.7;2.41;19.01;21.14;21.45;20.97;39.06;6.8;4.58;1.81;2.01;4.27;28.06;30.64;2.18;0.14;0.81;3.27;80.91;130.65;245.47;277.61;64.27;7.54;5.67;2.55;8.37;25.56;319.6;402.35
PF3D7_1470200;PF3D7_1470200.1;1.63;1.04;1.92;3.71;16.29;18.47;21.95;21.37;15.69;45.73;44.45;40.98;43.19;45.15;22.45;10.26;1.36;0.94;1.85;3.34;14.88;16.83;20.15;19.31;13.3;41.23;40.59;36.92;39.47;41.12;20.61;9.27;2.25;1.04;2.19;4.71;63.52;104.47;230.89;256.88;21.61;45.73;50.67;52.04;168.45;255.28;236.22;123.3
PF3D7_1473000;PF3D7_1473000.1;0.15;0;0.17;0;0;0.35;0;0.19;0;0;0;0.11;0.17;0;0;0.09;0.12;0;0.16;0;0;0.32;0;0.17;0.12;0;0;0.1;0.16;0;0;0.17;0.2;0;0.2;0;0;2;0;2.28;0;0;0;0.14;0.68;0;0;1.14
PF3D7_1473700;PF3D7_1473700.1;0.18;0.38;0.19;0.26;0.18;0.28;0.22;0.2;14.66;100.6;236.74;395.32;316.39;188.24;100.84;54.4;0.15;0.34;0.17;0.23;0.16;0.26;0.2;0.18;18.07;137.03;311.48;524.29;436.5;256.41;145.01;77.04;0.24;0.38;0.22;0.33;0.68;1.61;2.32;2.41;20.18;100.6;269.88;502.05;1233.92;1064.43;1060.86;653.87
PF3D7_0101200;PF3D7_0101200.1;0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0.13;0.22;0.17;0.16;0.17;0;0;0;43.68;100.12;123.52;78.48;63.49;20.19;3.66;1.87;0;0;0;0;0;0;0;0;0;0.08;0;0;0;0;0;0
PF3D7_0101500;PF3D7_0101500.1;0.07;0.07;0;0;0.12;0;0.03;0;0;0;0;0;0;0;0;0;1.13;1.09;0.36;1.04;1.1;0.22;0.41;0.53;0.9;0.43;0.51;0.48;1.28;1.33;1.62;3.09;0.09;0.07;0;0;0.47;0;0.29;0;0;0;0;0;0;0;0;0
PF3D7_0101600;PF3D7_0101600.1;0.05;0.92;0.41;1.18;0.47;0.24;0.21;0.06;0.05;0.41;0.47;0.27;0.12;0;0.17;0.1;0.25;1.01;0.48;1.13;0.49;0.33;0.19;0.12;0.04;0.37;0.54;0.31;0.22;0;0.19;0.18;0.07;0.92;0.47;1.5;1.85;1.36;2.18;0.78;0.07;0.41;0.54;0.34;0.46;0;1.75;1.17
PF3D7_0102000;PF3D7_0102000.1;0;0;0;0;0;0;0;0;0.22;0.07;0.43;0.06;0;0;0.12;0;0;0;0;0;0;0;0;0;0.18;0.07;0.39;0.15;0;0;0.11;0;0;0;0;0;0;0;0;0;0.3;0.07;0.49;0.07;0;0;1.28;0
PF3D7_0105600;PF3D7_0105600.1;0.29;0.17;0.04;0.07;0.04;0.09;0.3;0.15;4.33;6.9;16.31;18.55;20.58;24.81;23.83;14.11;0.24;0.17;0.03;0.07;0.03;0.08;0.28;0.14;3.66;6.24;14.93;16.76;18.82;22.63;21.9;12.81;0.4;0.17;0.04;0.09;0.14;0.51;3.17;1.76;5.96;6.9;18.59;23.56;80.25;140.3;250.68;169.57
PF3D7_0615800;PF3D7_0615800.1;0.08;0.08;0.09;0.23;0.46;0.24;0.28;0.75;5.08;1.4;0.88;3.42;14.07;19.32;32.42;43.43;0.07;0.07;0.08;0.21;0.42;0.22;0.32;0.69;4.33;1.31;1.04;3.21;12.96;17.82;30.23;39.63;0.11;0.08;0.1;0.29;1.81;1.38;3;8.98;7;1.4;1.01;4.34;54.88;109.24;341.1;522.04
PF3D7_0617600;PF3D7_0617600.1;0.12;0.19;0.22;0.09;0;0.15;0;0;0.24;0.12;0.22;0.09;0.65;2.5;0.56;0.16;0.1;0.17;0.2;0.08;0;0.13;0;0;0.2;0.11;0.2;0.08;0.6;2.28;0.51;0.14;0.17;0.19;0.25;0.12;0;0.83;0;0;0.34;0.12;0.25;0.12;2.54;14.13;5.87;1.9
PF3D7_0617700;PF3D7_0617700.1;0;0;0;0.17;0.33;0;0;0.04;0.06;0.06;0.13;0;0;0.07;0.14;0.07;0;0;0;0.15;0.3;0;0;0.07;0.05;0.05;0.12;0;0;0.06;0.17;0.1;0;0;0;0.22;1.29;0;0;0.43;0.08;0.06;0.15;0;0;0.38;1.46;0.87
PF3D7_0618600;PF3D7_0618600.1;2.09;0.28;0.08;0.2;0.4;0.57;5.59;8.7;7.49;1.86;1.82;4.71;37.53;85.99;120.78;104.18;1.75;0.25;0.07;0.18;0.36;0.52;5.18;7.86;6.32;1.98;2.17;4.47;34.44;78.83;111.48;94.43;2.88;0.28;0.09;0.26;1.56;3.21;58.77;104.62;10.31;1.86;2.08;5.98;146.36;486.25;1270.65;1252.3
PF3D7_0618700;PF3D7_0618700.1;0.39;0.13;0.08;0;0.85;2.5;3.88;3.11;4.75;9.49;21.81;25.67;47.23;60.24;77.57;66.01;0.33;0.12;0.07;0;0.77;2.35;3.61;2.85;4.03;8.56;19.86;23.13;43.23;54.93;71.25;59.71;0.54;0.13;0.09;0;3.31;14.14;40.83;37.35;6.54;9.49;24.86;32.61;184.19;340.63;816.06;793.46
PF3D7_0619800;PF3D7_0619800.1;0.02;0.04;0.04;0.01;0.01;0;0.02;0.06;9.32;14.21;25.4;27;40.6;35.8;46.12;44.39;0.06;0.05;0.07;0.04;0.07;0.04;0.09;0.14;10.15;17.01;27.45;31.7;47.35;39.77;52.8;47.81;0.03;0.04;0.05;0.01;0.03;0;0.19;0.74;12.84;14.21;28.95;34.29;158.35;202.43;485.25;533.58
PF3D7_0620800;PF3D7_0620800.1;0.77;2.36;17.26;12.9;21.04;7.42;1.28;0.5;0.77;0.79;0;0;0;0.93;3.2;3.99;0.65;2.13;15.72;11.62;19.23;6.76;1.18;0.45;0.65;0.71;0;0;0;0.84;2.94;3.6;1.06;2.36;19.68;16.38;82.07;41.97;13.47;5.99;1.06;0.79;0;0;0;5.25;33.67;47.95
PF3D7_0620900;PF3D7_0620900.1;2.75;0;0;0;0.81;0;0.57;0.89;0.69;0;0.81;1.04;6.51;10.72;7.4;19.95;2.3;0;0;0;0.74;0;0.52;0.8;0.57;0;0.74;0.94;5.94;9.76;6.79;18.02;3.78;0;0;0;3.17;0;5.99;10.66;0.95;0;0.92;1.32;25.37;60.62;77.82;239.75
PF3D7_0623300;PF3D7_0623300.1;1.72;2;2.3;2.73;2.32;1.97;2.33;1.01;8.53;3.67;1.56;1.25;8.43;59.75;168.54;188.3;1.44;1.8;2.09;2.46;2.12;1.8;2.14;0.91;8.84;4.75;1.93;1.71;8.38;55.19;156.01;172.06;2.37;2;2.62;3.47;9.03;11.16;24.55;12.14;11.75;3.67;1.78;1.58;32.88;337.89;1773.08;2263.39
PF3D7_0623800;PF3D7_0623800.1;0.55;0.13;0.14;0.11;0.1;0.21;0.53;1.51;225.3;276.96;233.71;166.01;77.94;46.64;22.85;7.87;0.48;0.12;0.16;0.11;0.12;0.19;0.5;1.38;189.36;250.57;213.81;150.24;71.63;42.9;21.45;7.52;0.75;0.13;0.16;0.14;0.39;1.2;5.58;18.18;310.25;276.96;266.43;210.83;303.98;263.76;240.39;94.57
PF3D7_0624000;PF3D7_0624000.1;0.38;0.08;0.22;0.14;0.18;0.18;0.22;0.87;135.24;275.21;379.88;467.68;693.13;608.06;606.08;618.53;0.31;0.07;0.2;0.13;0.16;0.16;0.23;0.79;113.18;248.16;345.96;421.41;633.68;553.8;556.37;558.8;0.52;0.08;0.25;0.18;0.69;1.02;2.29;10.48;186.23;275.21;433.07;593.96;2703.23;3438.38;6376.26;7434.87
PF3D7_1020700;PF3D7_1020700.1;0.04;0.04;0.12;0.03;0.02;0.02;0.01;0;21.83;47.52;69.45;51.17;65.61;51.7;33.83;12.3;0.06;0.05;0.14;0.05;0.03;0.02;0.02;0.02;18.43;42.97;63.48;46.23;60.16;47.28;31.29;11.3;0.06;0.04;0.14;0.04;0.07;0.1;0.13;0;30.06;47.52;79.18;64.98;255.89;292.37;355.95;147.82
PF3D7_1022700;PF3D7_1022700.1;10.62;22.96;19.28;16.88;8.04;3.87;4.23;2.25;117.33;13.29;2.92;1.02;0.32;3.07;7.01;29.27;8.89;20.7;17.55;15.2;7.34;3.53;3.93;2.04;98.25;11.99;2.66;0.92;0.29;2.87;6.74;26.52;14.62;22.96;21.98;21.43;31.34;21.9;44.5;27.1;161.57;13.29;3.33;1.29;1.24;17.34;73.78;351.81
PF3D7_1022800;PF3D7_1022800.1;0.04;0.02;0.05;0;0.05;0.08;0.06;0.19;9.78;2.09;0.93;0.55;8.44;29.39;79.4;83.87;0.06;0.04;0.14;0.12;0.15;0.29;0.34;0.68;8.18;1.9;0.89;0.52;7.78;26.84;72.94;75.81;0.06;0.02;0.06;0;0.21;0.46;0.59;2.27;13.47;2.09;1.05;0.69;32.9;166.2;835.35;1008.18
PF3D7_1024200;PF3D7_1024200.1;0;0.12;0;0.17;0;0;0;0;3.23;2.82;1.49;1.31;17.59;56.7;72.81;33.3;0;0.11;0;0.16;0;0;0;0;2.7;2.54;1.36;1.18;16.08;51.64;66.92;30.08;0;0.12;0;0.22;0;0;0;0;4.44;2.82;1.7;1.66;68.61;320.65;765.95;400.28
PF3D7_1024800;PF3D7_1024800.1;0.09;0.22;0.19;0.09;0.09;0.11;0.15;0.2;336.53;744.05;792.71;655.75;309.18;272.46;297.07;203.59;0.08;0.26;0.19;0.09;0.11;0.11;0.22;0.24;359.62;878.71;928.55;778.94;362.49;313.61;348.61;229.35;0.12;0.22;0.22;0.11;0.35;0.6;1.54;2.45;463.42;744.05;903.69;832.8;1205.79;1540.69;3125.34;2447.25
PF3D7_1024900;PF3D7_1024900.1;0.04;0.19;0.14;0.02;0.03;0.04;0.03;0.05;1.53;0.58;0.46;0.28;4.55;16.43;24.77;17.73;0.04;0.18;0.13;0.02;0.04;0.04;0.03;0.06;1.63;0.77;0.52;0.47;4.79;17.22;25.92;17.44;0.05;0.19;0.16;0.02;0.11;0.24;0.31;0.55;2.11;0.58;0.52;0.35;17.76;92.91;260.63;213.12
PF3D7_1025800;PF3D7_1025800.1;0.55;0.83;0;0;2.58;1.96;2.03;3.87;43.09;3.34;5.45;0.41;4.52;17.68;101.67;130.94;0.46;0.75;0;0;2.36;1.79;1.87;3.5;36.07;3.01;4.96;0.37;4.13;16.1;93.74;118.44;0.75;0.83;0;0;10.07;11.11;21.39;46.54;59.34;3.34;6.21;0.53;17.63;99.99;1069.57;1573.91
PF3D7_1026300;PF3D7_1026300.1;0.25;0.08;0.04;0.04;0.02;0;0.04;0.09;1.77;0.67;0.99;0.43;8.94;18.81;24.7;14.96;0.24;0.09;0.05;0.05;0.04;0;0.09;0.09;1.52;0.64;0.96;0.42;8.19;17.23;22.76;13.64;0.34;0.08;0.04;0.05;0.08;0;0.43;1.03;2.44;0.67;1.13;0.54;34.88;106.39;259.86;179.88
PF3D7_1310600;PF3D7_1310600.1;2.23;5.82;3.77;2.23;1.06;2.36;2.07;3.45;192.16;17.64;5.14;9.74;76.96;70.76;63.3;141.71;1.87;5.25;3.44;2.01;0.96;2.14;1.9;3.12;160.89;15.91;4.68;8.78;70.32;64.45;58.1;128.22;3.07;5.82;4.3;2.84;4.12;13.32;21.76;41.5;264.61;17.64;5.86;12.37;300.13;400.14;665.92;1703.4
PF3D7_1311400;PF3D7_1311400.1;0.08;0;0.1;0.13;0;0.2;0.14;0.11;15.2;31.7;56.66;60.72;70.59;75.29;112.17;133.34;0.07;0;0.09;0.12;0;0.19;0.16;0.1;12.72;28.58;51.59;54.71;64.5;68.57;103;120.45;0.12;0;0.11;0.16;0;1.15;1.48;1.31;20.93;31.7;64.59;77.11;275.28;425.75;1180.07;1602.73
PF3D7_1314700;PF3D7_1314700.1;0.03;0.24;0.31;0.2;0.36;0.72;0.11;0.28;5.98;3.82;2.51;4.39;44.35;76.03;83.9;63.18;0.03;0.28;0.29;0.18;0.33;0.66;0.1;0.27;5.03;3.44;2.36;4.02;40.81;70.01;78.13;57.64;0.05;0.24;0.36;0.26;1.39;4.08;1.16;3.37;8.24;3.82;2.87;5.57;172.97;429.92;882.67;759.43
PF3D7_1317200;PF3D7_1317200.1;0;0.01;0.02;0.02;0.05;0.02;0.06;0.04;0.92;0.64;1.76;26.51;51.07;27.76;14.86;6.65;0.01;0.02;0.02;0.02;0.05;0.02;0.06;0.05;0.87;0.76;1.79;24.04;46.98;25.51;13.9;6.27;0;0.01;0.02;0.03;0.19;0.09;0.6;0.43;1.26;0.64;2.01;33.66;199.17;157;156.36;79.92
PF3D7_1318100;PF3D7_1318100.1;0.38;0.19;0.67;0.36;0.34;0.23;0.16;0.25;11.79;4.27;3.24;5.99;37.83;67.94;119.51;162.39;0.32;0.17;0.61;0.33;0.31;0.21;0.14;0.22;9.87;3.94;2.95;5.4;34.57;61.88;109.71;146.75;0.52;0.19;0.76;0.46;1.32;1.29;1.66;2.95;16.24;4.27;3.7;7.61;147.56;384.19;1257.35;1951.96
PF3D7_1475900;PF3D7_1475900.1;0.02;0.17;0.06;0.07;0.06;0.11;0.16;0.09;0.14;0.29;0.3;0.21;0.22;0.03;0.04;0.08;0.02;0.15;0.05;0.06;0.05;0.1;0.14;0.08;0.12;0.26;0.28;0.22;0.25;0.18;0.05;0.08;0.03;0.17;0.06;0.09;0.22;0.64;1.63;1.09;0.19;0.29;0.35;0.27;0.87;0.16;0.41;0.91
PF3D7_1477500;PF3D7_1477500.1;0.07;0.04;0.04;0.14;0.13;0.18;0.15;0.02;12.36;70.33;267.64;385.74;216.73;131.42;66.6;17.25;0.06;0.03;0.04;0.13;0.16;0.16;0.14;0.06;10.47;63.49;243.75;347.65;198.08;119.7;61.28;15.69;0.1;0.04;0.05;0.18;0.51;1.01;1.61;0.29;17.03;70.33;305.1;489.89;845.24;743.16;700.69;207.31
PF3D7_1478000;PF3D7_1478000.1;0.39;1.34;0.46;0.8;0.47;1.02;0.54;0.55;234.16;399.4;382.65;145.09;40.42;15.89;9.17;6.3;0.44;1.33;0.49;0.81;0.64;1.07;0.7;0.69;196.03;360.15;348.43;130.72;36.94;14.48;8.42;5.73;0.54;1.34;0.53;1.01;1.82;5.78;5.71;6.61;322.46;399.4;436.22;184.26;157.65;89.87;96.52;75.74
PF3D7_1479300;PF3D7_1479300.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.14;0.14;0.14;0.15;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PF3D7_API00300;PF3D7_API00300.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.66;0;0;0;0;0;1.19;1.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PF3D7_API01000;PF3D7_API01000.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.64;0;0;0;0;0;0.58;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PF3D7_API02700;PF3D7_API02700.1;0;0;0;0;0;0;0;0;0.3;0;1.24;0.23;0.54;0.54;2;7.39;0;0;0.16;0;0;0;0;0.09;0.25;0;1.13;0.21;0.49;0.66;2.41;8.09;0;0;0;0;0;0;0;0;0.42;0;1.41;0.29;2.09;3.07;21.02;88.88
PF3D7_0109000;PF3D7_0109000.1;0.16;0.08;0;0;0;0.1;0.07;0;1864.34;407.37;60.48;22.33;7.03;10.29;2.05;31.65;0.14;0.08;0;0;0;0.09;0.06;0;1560.48;367.33;55.07;20.12;6.42;9.37;1.88;28.59;0.23;0.08;0;0;0;0.56;0.72;0;2567.29;407.37;68.94;28.35;27.4;58.2;21.55;380.41
PF3D7_0109500;PF3D7_0109500.1;0.59;0.24;0.14;0.09;0;0;0;0.15;37.21;93.36;167.46;248.05;219.72;208.4;200.41;187.57;0.5;0.22;0.13;0.08;0;0;0;0.14;31.14;84.18;152.61;223.49;201.03;189.8;184.23;169.51;0.82;0.24;0.16;0.11;0;0;0;1.84;51.24;93.36;190.9;315.02;856.9;1178.41;2108.35;2254.6
PF3D7_0110500;PF3D7_0110500.1;0.15;0.09;0.05;0.06;0.08;0.14;0.13;0.21;13.2;11.2;22.89;36.11;59.62;70.01;68.31;36.54;0.24;0.13;0.14;0.09;0.16;0.22;0.18;0.3;11.34;10.42;21.2;32.99;54.91;64.62;63.16;33.54;0.21;0.09;0.05;0.08;0.3;0.77;1.34;2.52;18.18;11.2;26.1;45.86;232.52;395.86;718.68;439.17
PF3D7_0110900;PF3D7_0110900.1;0.5;0.4;0.35;0.53;1.17;0.95;0.58;0.51;1.09;6.47;19.36;46.28;91.71;74.54;48.31;17.34;0.42;0.36;0.32;0.47;1.07;0.87;0.53;0.46;0.91;5.84;17.63;41.7;83.8;67.89;44.34;15.78;0.68;0.4;0.4;0.67;4.58;5.39;6.05;6.15;1.5;6.47;22.07;58.77;357.65;421.5;508.21;208.47
PF3D7_0114000;PF3D7_0114000.1;0.03;0.05;0.06;0.05;0.06;0.06;0.13;0.15;15.47;26.28;20.26;21.91;12.1;5.49;3.9;5.35;0.04;0.06;0.07;0.06;0.07;0.11;0.2;0.21;14.95;26.33;20.89;22.71;12.36;6.36;4.17;6.09;0.03;0.05;0.07;0.06;0.23;0.34;1.32;1.77;21.3;26.28;23.09;27.83;47.2;31.05;41.07;64.26
PF3D7_0115100;PF3D7_0115100.1;0;0;0;0;0;0;0;0;0.32;0.13;0.3;0;0.07;0.3;0.26;0.28;0.05;0;0;0;0;0;0.05;0;1.48;0.87;0.81;0.52;0.61;1.1;2.3;3.13;0;0;0;0;0;0;0;0;0.43;0.13;0.34;0;0.29;1.71;2.75;3.43
PF3D7_0115500;PF3D7_0115500.1;0;0.04;0.1;0.23;0;0;0;0;0.34;0.13;0.1;0.16;0.3;0.15;0.43;0.36;0.07;0.59;0.92;0.56;0.14;0.19;0;0.02;0.39;0.2;0.14;0.29;0.65;0.19;0.68;0.45;0;0.04;0.11;0.29;0;0;0;0;0.47;0.13;0.11;0.21;1.19;0.87;4.48;4.32
PF3D7_0200400;PF3D7_0200400.1;0;0;0;0;0;0;0;0;0.06;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0.19;0;0;0;0;0;0
PF3D7_0201600;PF3D7_0201600.1;0.04;0.04;0.09;0;0.05;0.09;0.32;0.25;11.68;83.17;166.46;212.49;147.74;96.54;51.34;9.33;0.06;0.04;0.08;0;0.04;0.13;0.29;0.24;9.84;75.2;151.99;192.03;135.37;87.96;47.12;8.43;0.05;0.04;0.1;0;0.18;0.52;3.33;2.96;16.08;83.17;189.77;269.86;576.19;545.88;540.07;112.18
PF3D7_0628700;PF3D7_0628700.1;0.23;0.03;0.27;0.22;3.83;5.9;9.1;8.55;3.68;8.83;16.11;13.7;16.76;18.39;26.26;20.49;0.22;0.03;0.31;0.29;3.5;5.37;8.4;7.8;3.19;7.99;14.74;12.41;15.38;16.92;24.32;18.76;0.31;0.03;0.3;0.28;14.92;33.34;95.73;102.75;5.07;8.83;18.36;17.4;65.35;103.98;276.22;246.35
PF3D7_0632700;PF3D7_0632700.1;2.16;5.67;3.99;7.76;4.08;1.54;0.57;0.98;1.77;0.8;0.29;0.71;0.64;0.35;0.69;3.21;1.94;5.25;3.69;7.1;3.78;1.4;0.56;1;1.52;0.81;0.42;0.77;0.64;0.32;0.67;4.01;2.98;5.67;4.55;9.86;15.9;8.68;6;11.83;2.44;0.8;0.33;0.9;2.5;2;7.29;38.54
PF3D7_1027600;PF3D7_1027600.1;0.61;0.9;1.23;1.25;0.65;0.4;0.73;0.53;1.98;0.34;0.78;1.09;7.56;10.51;9.16;17.05;0.51;0.91;1.12;1.13;0.65;0.36;0.67;0.48;1.75;0.35;0.71;1.09;7.03;9.63;8.49;15.43;0.83;0.9;1.4;1.59;2.54;2.24;7.67;6.4;2.73;0.34;0.89;1.38;29.48;59.41;96.4;204.89
PF3D7_1028900;PF3D7_1028900.1;1.4;0.51;0;0.04;0.12;0.12;0.46;1.94;95.44;15.64;3.54;0.72;0.42;0.6;0.54;2.91;1.17;0.46;0.05;0.03;0.11;0.11;0.42;1.75;79.88;14.11;3.22;0.65;0.38;0.6;0.5;2.63;1.93;0.51;0;0.05;0.46;0.68;4.81;23.33;131.43;15.64;4.03;0.92;1.62;3.4;5.68;34.99
